Arlt,Roberto,Los siete locos,libro,./pdf/biblioteca_clasicos/roberto_arlt/los_siete_locos.pdf,
Arlt,Roberto,El juguete rabioso,libro,./pdf/biblioteca_clasicos/roberto_arlt/el_juguete_rabioso.pdf,
Arlt,Roberto,Los lanzallamas,libro,./pdf/biblioteca_clasicos/roberto_arlt/los_lanzallamas.pdf,
Arlt,Roberto,Acerca de Roberto Arlt,libro,./pdf/biblioteca_clasicos/roberto_arlt/del_autor_roberto_arlt.pdf,
Del Campo,Estanislao,Fausto,libro,./pdf/biblioteca_clasicos/estanislao_del_campo/estanislao_del_campo_fausto.pdf,
Ascasubi,Hilario,Santos Vega o los mellizos de la flor,libro,./pdf/biblioteca_clasicos/hilario_ascasubi/hilario_ascasubi_santos_vega_o_los_mellizos_de_la_flor.pdf,
Groussac,Francois Paul,La divisa punzo,libro,./pdf/biblioteca_clasicos/paul_groussac/groussac_francois_paul_-_la_divisa_punzo.pdf,
Groussac,Francois Paul,Vistas parisienses,libro,./pdf/biblioteca_clasicos/paul_groussac/groussac_francois_paul_-_vistas_parisienses.pdf,
Echeverria,Esteban,El Matadero,libro,./pdf/biblioteca_clasicos/esteban_echeverria/esteban_echeverria_el_matadero.pdf,
Echeverria,Esteban,Acerca de Esteban Echeverría,libro,./pdf/biblioteca_clasicos/esteban_echeverria/del_autor_esteban_echeverria.pdf,
Echeverria,Esteban,La cautiva,libro,./pdf/biblioteca_clasicos/esteban_echeverria/esteban_echeverria_la_cautiva.pdf,
Hudson,Guillermo Enrique,Un Naturalista En El Plata,libro,./pdf/biblioteca_clasicos/guillermo_hudson/guillermo_enrique_hudson_un_naturalista_en_el_plata.pdf,
Hudson,Guillermo Enrique,Diario de un naturista,libro,./pdf/biblioteca_clasicos/guillermo_hudson/guillermo_enrique_hudson_diario_de_un_naturista.pdf,
Hudson,Guillermo Enrique,Mansiones verdes,libro,./pdf/biblioteca_clasicos/guillermo_hudson/guillermo_enrique_hudson_mansiones_verdes.pdf,
Hudson,Guillermo Enrique,La tierra púrpura,libro,./pdf/biblioteca_clasicos/guillermo_hudson/guillermo_enrique_hudson_la_tierra_purpura.pdf,
Hudson,Guillermo Enrique,Alla lejos y hace tiempo,libro,./pdf/biblioteca_clasicos/guillermo_hudson/guillermo_enrique_hudson_alla_lejos_y_hace_tiempo.pdf,
Hudson,Guillermo Enrique,Acerca de Guillermo Hudson,libro,./pdf/biblioteca_clasicos/guillermo_hudson/del_autor_guillermo_hudson.pdf,
Hudson,Guillermo Enrique,El niño perdido,libro,./pdf/biblioteca_clasicos/guillermo_hudson/guillermo_enrique_hudson_el_nino_perdido.pdf,
Hudson,Guillermo Enrique,Aves pamperas,libro,./pdf/biblioteca_clasicos/guillermo_hudson/guillermo_enrique_hudson_aves_pamperas.pdf,
Gutierrez,Eduardo,Juan Moreira,libro,./pdf/biblioteca_clasicos/eduardo_gutierrez/juan_moreira.pdf,
Sanchez,Florencio,Moneda falsa,libro,./pdf/biblioteca_clasicos/florencio_sanchez/florencio_sanchez_moneda_falsa.pdf,
Sanchez,Florencio,La gringa,libro,./pdf/biblioteca_clasicos/florencio_sanchez/florencio_sanchez_la_gringa.pdf,
Sanchez,Florencio,En Familia,libro,./pdf/biblioteca_clasicos/florencio_sanchez/florencio_sanchez_en_familia.pdf,
Obligado,Rafael,Santos Vega,libro,./pdf/biblioteca_clasicos/rafael_obligado/santos_vega.pdf,
Payró,Roberto,Obras,libro,./pdf/biblioteca_clasicos/roberto_payro/obras._payro.pdf,
Payró,Roberto,Divertidas aventuras del nieto de Juan Moreira,libro,./pdf/biblioteca_clasicos/roberto_payro/divertidas_aventuras_del_nieto_de_juan_moreira.pdf,
Cané,Miguel,En viaje,libro,./pdf/biblioteca_clasicos/miguel_cane/miguel_cane_en_viaje._cane.pdf,
Cané,Miguel,Acerca de Miguel Cané,libro,./pdf/biblioteca_clasicos/miguel_cane/del_autor_miguel_cane.pdf,
Cané,Miguel,Juvenilia,libro,./pdf/biblioteca_clasicos/miguel_cane/miguel_cane_juvenilia.pdf,
Mansilla,Eduardo,El médico de San Luis,libro,./pdf/biblioteca_clasicos/eduarda_mansilla/eduarda_mansilla_el_medico_de_san_luis.pdf,
Storni,Alfonsina,Poema de Amor,libro,./pdf/biblioteca_clasicos/alfonsina_storni/alfonsina_storni_poema_de_amor.pdf,
Fray Mocho,,Memorias de un vigilante,libro,./pdf/biblioteca_clasicos/fray_mocho/fray_mocho_memorias_de_un_vigilante.pdf,
Fray Mocho,,Acerca de Fray Mocho,libro,./pdf/biblioteca_clasicos/fray_mocho/del_autor_fray_mocho.pdf,
Guido y Spano,Carlos,Carta confidencial,libro,./pdf/biblioteca_clasicos/carlos_guido_y_spano/carlos_guido_y_spano_confidencial.pdf,
Vicente López,Lucio,Acerca de Lucio Vicente López,libro,./pdf/biblioteca_clasicos/lucio_v_lopez/del_autor_lucio_vicente_lopez.pdf,
Vicente López,Lucio,La gran aldea,libro,./pdf/biblioteca_clasicos/lucio_v_lopez/lucio_v_lopez_la_gran_aldea.pdf,
Hernández,Jose,"Martin Fierro, ida y vuelta",libro,./pdf/biblioteca_clasicos/jose_hernandez/jose_hernandez_martin_fierro_ida_y_vuelta.pdf,
Hernández,Jose,Martin Fierro,libro,./pdf/biblioteca_clasicos/jose_hernandez/martin_fierro.pdf,
Hernández,Jose,Acerca de Jose Hernandez,libro,./pdf/biblioteca_clasicos/jose_hernandez/del_autor._jose_hernandez.pdf,
Alberdi,Juan Bautista,Gigante Amapolas y sus formidables enemigos,libro,./pdf/biblioteca_clasicos/juan_bautista_alberdi/juan_bautista_alberdi_gigante_amapolas_y_sus_formidables_enemigos.pdf,
